更新时间,#genre#
央视,#genre#:
CCTV1,http://223.145.224.103:8000/udp/239.76.253.151:9000
CCTV1,http://223.145.224.103:8000/udp/239.76.246.151:1234
CCTV1,http://223.145.224.183:8000/udp/239.76.253.151:9000
CCTV1,http://223.145.224.183:8000/udp/239.76.246.151:1234
CCTV1,http://223.145.224.183:8000/udp/239.76.252.51:9000
CCTV2,http://223.145.224.103:8000/udp/239.76.253.152:9000
CCTV2,http://223.145.224.103:8000/udp/239.76.246.152:1234
CCTV2,http://223.145.224.183:8000/udp/239.76.253.152:9000
CCTV2,http://223.145.224.183:8000/udp/239.76.246.152:1234
CCTV2,http://223.145.224.103:8000/udp/239.76.252.52:9000
CCTV3,http://223.145.224.103:8000/udp/239.76.246.153:1234
CCTV3,http://223.145.224.103:8000/udp/239.76.253.153:9000
CCTV3,http://223.145.224.183:8000/udp/239.76.253.153:9000
CCTV3,http://223.145.224.183:8000/udp/239.76.246.153:1234
CCTV3,http://223.145.224.103:8000/udp/239.76.252.53:9000
CCTV4,http://223.145.224.103:8000/udp/239.76.253.154:9000
CCTV4,http://223.145.224.103:8000/udp/239.76.246.154:1234
CCTV4,http://223.145.224.103:8000/udp/239.76.245.195:1234
CCTV4,http://223.145.224.183:8000/udp/239.76.245.195:1234
CCTV4,http://223.145.224.183:8000/udp/239.76.246.154:1234
CCTV4K,http://223.145.224.103:8000/udp/239.76.254.101:9000
CCTV4K,http://223.145.224.183:8000/udp/239.76.254.101:9000
CCTV4中文欧洲,http://223.145.224.103:8000/udp/239.76.246.95:1234
CCTV4中文欧洲,http://223.145.224.183:8000/udp/239.76.246.95:1234
CCTV4中文,http://223.145.224.103:8000/udp/239.76.246.96:1234
CCTV4中文,http://223.145.224.183:8000/udp/239.76.246.96:1234
CCTV5,http://223.145.224.183:8000/udp/239.76.246.155:1234
CCTV5,http://223.145.224.103:8000/udp/239.76.246.155:1234
CCTV5,http://223.145.224.183:8000/udp/239.76.253.155:9000
CCTV5,http://223.145.224.183:8000/udp/239.76.252.55:9000
CCTV5,http://223.145.224.103:8000/udp/239.76.253.155:9000
CCTV5+,http://223.145.224.183:8000/udp/239.76.246.168:1234
CCTV5+,http://223.145.224.183:8000/udp/239.76.253.168:9000
CCTV5+,http://223.145.224.103:8000/udp/239.76.246.168:1234
CCTV5+,http://223.145.224.183:8000/udp/239.76.254.215:9000
CCTV5+,http://223.145.224.103:8000/udp/239.76.253.168:9000
CCTV5+,http://223.145.224.103:8000/udp/239.76.254.215:9000
CCTV6,http://223.145.224.183:8000/udp/239.76.246.156:1234
CCTV6,http://223.145.224.103:8000/udp/239.76.246.156:1234
CCTV6,http://223.145.224.183:8000/udp/239.76.253.156:9000
CCTV6,http://223.145.224.183:8000/udp/239.76.252.56:9000
CCTV6,http://223.145.224.103:8000/udp/239.76.253.156:9000
CCTV7,http://223.145.224.183:8000/udp/239.76.246.157:1234
CCTV7,http://223.145.224.103:8000/udp/239.76.253.157:9000
CCTV7,http://223.145.224.183:8000/udp/239.76.253.157:9000
CCTV7,http://223.145.224.103:8000/udp/239.76.246.157:1234
CCTV7,http://223.145.224.183:8000/udp/239.76.252.57:9000
CCTV8,http://223.145.224.183:8000/udp/239.76.246.158:1234
CCTV8,http://223.145.224.103:8000/udp/239.76.253.158:9000
CCTV8,http://223.145.224.103:8000/udp/239.76.246.158:1234
CCTV8,http://223.145.224.183:8000/udp/239.76.253.158:9000
CCTV9,http://223.145.224.103:8000/udp/239.76.253.159:9000
CCTV9,http://223.145.224.183:8000/udp/239.76.253.159:9000
CCTV9,http://223.145.224.183:8000/udp/239.76.246.159:1234
CCTV9,http://223.145.224.103:8000/udp/239.76.246.159:1234
CCTV10,http://223.145.224.183:8000/udp/239.76.253.160:9000
CCTV10,http://223.145.224.103:8000/udp/239.76.253.160:9000
CCTV10,http://223.145.224.183:8000/udp/239.76.246.160:1234
CCTV10,http://223.145.224.183:8000/udp/239.76.252.60:9000
CCTV10,http://223.145.224.103:8000/udp/239.76.246.160:1234
CCTV11,http://223.145.224.183:8000/udp/239.76.245.251:1234
CCTV11,http://223.145.224.183:8000/udp/239.76.252.61:9000
CCTV11,http://223.145.224.103:8000/udp/239.76.245.251:1234
